,ID,name,deadline,data_size_GB,type,get_paid_per_hour
447,T447,Savana,2022-10-19 16:05:32,31,recognition,8
448,T448,Arianna,2022-03-29 12:40:22,88,clustering,8
449,T449,Elian,2022-03-25 23:30:34,14,clustering,10
450,T450,Eleanor,2022-08-19 00:30:35,2,regression,8
451,T451,Ryan,2022-06-23 23:42:33,81,classfication,5
452,T452,James,2022-08-22 04:52:26,91,CNN,5
453,T453,Sabrina,2022-12-05 08:22:32,47,CNN,8
454,T454,Rafael,2022-03-18 10:23:40,35,decision_tree,7
455,T455,Alissa,2022-01-27 00:50:56,33,reinforcement_learning,9
456,T456,Valeria,2022-01-16 22:55:25,43,NLP,8
457,T457,Tyler,2022-12-22 03:28:16,45,clustering,8
458,T458,Stuart,2022-04-11 22:52:09,26,regression,7
459,T459,Hailey,2022-03-24 10:00:29,58,SVM,7
460,T460,Eric,2022-04-09 05:54:45,71,NLP,10
461,T461,Edwin,2022-08-09 12:38:29,72,decision_tree,7
462,T462,Ryan,2022-06-14 02:03:02,63,recognition,9
463,T463,Amanda,2022-01-07 17:02:49,85,computation,6
464,T464,Rubie,2022-04-08 08:12:30,36,SVM,8
465,T465,Julian,2022-09-22 23:28:54,9,recognition,8
466,T466,Carlos,2022-03-04 03:49:43,45,recognition,7
467,T467,Blake,2022-08-26 20:01:59,12,CNN,6
468,T468,Alen,2022-02-10 01:03:21,23,reinforcement_learning,10
469,T469,Adele,2022-08-23 08:05:44,60,CNN,9
470,T470,Arianna,2022-02-11 14:24:06,62,computation,7
471,T471,Edwin,2022-09-09 16:59:28,45,clustering,6
472,T472,Savana,2022-01-02 14:33:13,55,SVM,7
473,T473,Eleanor,2022-11-25 20:46:47,73,NLP,7
474,T474,Elise,2022-05-12 06:04:11,68,decision_tree,7
475,T475,Daryl,2022-06-08 07:08:35,25,SVM,5
476,T476,Rafael,2022-02-02 23:46:28,84,reinforcement_learning,6
477,T477,Marcus,2022-01-26 09:17:34,77,SVM,8
478,T478,Michelle,2022-02-08 18:51:15,52,clustering,6
479,T479,Chester,2022-10-29 02:51:40,12,NLP,6
480,T480,Sienna,2022-12-12 09:16:16,92,CNN,10
481,T481,Thomas,2022-08-25 18:43:13,38,regression,7
482,T482,Walter,2022-11-16 23:20:41,46,decision_tree,6
483,T483,Richard,2022-11-04 19:18:57,55,computation,8
484,T484,Briony,2022-03-11 03:13:09,28,reinforcement_learning,10
485,T485,Jordan,2022-11-17 07:24:26,44,regression,6
486,T486,Charlie,2022-02-04 05:16:22,61,computation,7
487,T487,Tyler,2022-05-26 13:51:28,92,SVM,9
488,T488,Edwin,2022-02-19 16:47:05,44,reinforcement_learning,9
489,T489,Julian,2022-09-26 21:43:07,7,computation,6
490,T490,Myra,2022-02-07 06:55:55,95,regression,7
491,T491,Myra,2022-01-03 11:24:55,69,clustering,7
492,T492,Elise,2022-04-08 17:13:52,42,computation,9
493,T493,Eleanor,2022-02-28 22:37:46,28,SVM,9
494,T494,Thomas,2022-09-24 09:57:54,59,recognition,6
495,T495,Aida,2022-05-23 20:14:07,5,clustering,5
496,T496,Camila,2022-05-05 21:12:25,100,clustering,9
497,T497,Kelvin,2022-12-21 04:31:23,93,SVM,9
498,T498,Alexander,2022-03-21 00:40:00,44,SVM,9
499,T499,Penelope,2022-05-13 09:40:34,25,classfication,9
500,T500,Sabrina,2022-11-10 22:33:28,34,SVM,7
501,T501,Deanna,2022-08-04 13:49:14,99,reinforcement_learning,7
502,T502,Hailey,2022-04-25 11:21:35,15,computation,9
503,T503,Alexander,2022-11-12 07:05:38,23,recognition,8
504,T504,Chester,2022-01-30 14:20:37,77,clustering,5
505,T505,Sophia,2022-11-04 14:22:15,62,CNN,7
506,T506,Kelsey,2022-02-06 23:56:03,78,computation,10
507,T507,Lucia,2022-01-29 06:50:10,78,classfication,6
508,T508,Arthur,2022-08-28 09:52:52,61,recognition,10
509,T509,Kelsey,2022-04-12 19:08:32,66,clustering,8
510,T510,Stuart,2022-07-23 13:13:45,82,computation,5
511,T511,Paul,2022-05-29 11:39:25,88,decision_tree,7
512,T512,Richard,2022-02-16 06:37:49,47,recognition,5
513,T513,Julian,2022-12-22 15:33:36,18,decision_tree,6
514,T514,Jacob,2022-11-29 22:49:58,10,recognition,10
515,T515,Vivian,2022-10-26 07:30:33,13,NLP,5
516,T516,Melanie,2022-05-04 19:48:25,92,regression,10
517,T517,Samantha,2022-04-24 02:08:30,10,computation,8
518,T518,Alexander,2022-08-25 17:57:42,29,classfication,7
519,T519,Maddie,2022-04-01 14:25:54,4,clustering,6
520,T520,James,2022-10-25 21:44:15,2,computation,10
521,T521,Lydia,2022-12-27 01:24:21,91,computation,8
522,T522,Jacob,2022-02-04 03:25:02,63,classfication,5
523,T523,John,2022-08-16 12:38:44,79,classfication,6
524,T524,Carl,2022-12-15 00:30:48,99,regression,9
525,T525,Madaline,2022-02-06 20:36:07,54,SVM,5
526,T526,Ellia,2022-11-05 02:30:14,84,NLP,8
527,T527,Lydia,2022-10-24 04:52:42,40,reinforcement_learning,6
528,T528,Kellan,2022-05-01 20:00:35,27,recognition,6
529,T529,Oliver,2022-10-24 04:28:00,31,decision_tree,6
530,T530,Tyler,2022-03-10 12:04:40,88,CNN,6
531,T531,Valeria,2022-04-13 05:37:07,73,regression,6
532,T532,Emily,2022-11-09 15:13:49,82,regression,5
533,T533,Alan,2022-04-18 10:11:26,42,clustering,10
534,T534,Dainton,2022-05-19 15:37:58,45,computation,9
535,T535,Eddy,2022-03-17 15:12:22,93,decision_tree,5
536,T536,Charlie,2022-11-26 00:52:34,46,reinforcement_learning,9
537,T537,Aiden,2022-02-19 10:49:11,24,reinforcement_learning,8
538,T538,Julian,2022-12-20 16:12:44,19,computation,9
539,T539,Kevin,2022-12-02 11:58:25,60,reinforcement_learning,5
540,T540,Alina,2022-08-12 04:27:49,59,classfication,8
541,T541,Leonardo,2022-10-01 16:44:00,54,regression,8
542,T542,Savana,2022-03-04 05:50:42,35,decision_tree,8
543,T543,Amelia,2022-07-29 11:46:14,21,NLP,7
544,T544,Emma,2022-05-22 16:19:18,35,regression,9
545,T545,Alexander,2022-12-25 03:55:35,6,reinforcement_learning,6
546,T546,Kelsey,2022-03-15 12:38:29,61,NLP,10
547,T547,Darcy,2022-05-01 04:34:38,65,SVM,6
548,T548,Richard,2022-10-08 22:43:56,6,classfication,7
549,T549,Kelsey,2022-06-28 17:26:44,7,classfication,8
550,T550,Alexander,2022-12-09 16:16:21,5,decision_tree,10
551,T551,Alexander,2022-03-30 08:37:58,93,CNN,9
552,T552,Eddy,2022-07-03 15:13:20,63,regression,6
553,T553,Samantha,2022-04-23 16:09:15,45,SVM,7
554,T554,Julia,2022-11-11 18:18:36,35,decision_tree,5
555,T555,Savana,2022-06-03 23:38:54,5,decision_tree,7
556,T556,Elise,2022-05-23 02:53:12,24,SVM,10
557,T557,Kelvin,2022-10-21 23:59:07,6,decision_tree,5
558,T558,Penelope,2022-05-06 22:07:38,46,NLP,5
559,T559,Carlos,2022-12-09 07:07:47,45,SVM,9
560,T560,Violet,2022-08-29 17:48:16,44,CNN,9
561,T561,Sienna,2022-02-13 03:28:34,92,CNN,10
562,T562,Oliver,2022-01-30 16:45:03,58,classfication,5
563,T563,Natalie,2022-09-27 00:07:54,1,recognition,6
564,T564,Elise,2022-01-23 12:25:12,9,NLP,7
565,T565,Paul,2022-05-24 06:25:36,52,NLP,6
566,T566,Arthur,2022-12-04 23:40:46,66,regression,5
567,T567,Fenton,2022-09-14 00:11:04,98,computation,5
568,T568,Daisy,2022-06-21 12:00:08,29,CNN,6
569,T569,Maya,2022-04-06 04:27:05,14,clustering,7
570,T570,Savana,2022-01-16 01:56:48,17,recognition,5
571,T571,Edwin,2022-04-26 13:30:06,38,computation,10
572,T572,Lucia,2022-08-16 06:34:48,89,NLP,7
573,T573,Arthur,2022-02-01 05:05:49,15,classfication,7
574,T574,Savana,2022-01-04 07:51:48,69,CNN,5
575,T575,Robert,2022-12-09 08:18:45,80,regression,10
576,T576,Julia,2022-04-16 07:01:14,40,clustering,9
577,T577,Rafael,2022-07-11 09:16:39,100,recognition,7
578,T578,Edward,2022-12-12 09:43:01,44,decision_tree,6
579,T579,Evelyn,2022-09-20 03:27:18,10,decision_tree,9
580,T580,Richard,2022-10-06 10:06:35,37,classfication,7
581,T581,Evelyn,2022-01-22 02:43:52,91,regression,7
582,T582,Chester,2022-08-22 04:54:25,60,CNN,9
583,T583,Kellan,2022-10-12 09:52:30,4,computation,9
584,T584,Daryl,2022-07-18 09:10:03,1,computation,10
585,T585,Sydney,2022-11-06 19:00:12,5,SVM,10
586,T586,Albert,2022-09-14 00:59:43,46,SVM,9
587,T587,David,2022-03-15 11:21:50,28,reinforcement_learning,10
588,T588,Marcus,2022-04-03 00:46:51,87,regression,10
589,T589,Daryl,2022-11-22 19:22:02,29,clustering,9
590,T590,Madaline,2022-02-05 09:18:10,8,decision_tree,9
591,T591,Carlos,2022-05-11 22:53:54,42,classfication,6
592,T592,Walter,2022-07-29 03:43:21,89,NLP,8
593,T593,Byron,2022-01-16 18:06:50,19,computation,8
594,T594,Kellan,2022-02-26 10:59:49,34,decision_tree,10
595,T595,Sophia,2022-01-19 15:30:01,6,regression,9
596,T596,Kevin,2022-08-28 08:04:26,14,clustering,8
597,T597,Jasmine,2022-01-06 08:15:35,40,clustering,5
598,T598,Harold,2022-11-20 08:45:36,2,regression,10
599,T599,Rafael,2022-07-02 16:22:55,88,clustering,5
600,T600,Carlos,2022-08-02 03:49:49,58,classfication,10
601,T601,Tyler,2022-11-05 13:47:40,15,classfication,8
602,T602,Arthur,2022-09-25 09:37:44,16,clustering,8
603,T603,Carlos,2022-06-11 00:48:34,28,NLP,6
604,T604,Byron,2022-02-02 05:37:34,1,recognition,6
605,T605,Garry,2022-05-02 08:51:51,83,NLP,5
606,T606,Walter,2022-04-02 03:21:58,16,clustering,10
607,T607,Hailey,2022-08-09 11:34:43,35,reinforcement_learning,7
608,T608,Violet,2022-07-31 13:36:29,46,SVM,5
609,T609,Alexander,2022-04-26 19:30:17,8,recognition,6
610,T610,Derek,2022-08-15 08:45:22,86,regression,10
611,T611,Kellan,2022-10-02 07:44:44,28,CNN,10
612,T612,Daryl,2022-04-25 22:35:30,48,NLP,5
613,T613,Chloe,2022-01-17 18:19:48,50,computation,10
614,T614,Garry,2022-12-09 11:44:49,46,decision_tree,8
615,T615,Lucy,2022-04-27 04:32:46,5,computation,10
616,T616,Fenton,2022-11-13 18:11:30,82,decision_tree,9
617,T617,Jared,2022-08-07 00:10:57,81,classfication,5
618,T618,Tyler,2022-08-26 22:41:09,22,classfication,6
619,T619,Chloe,2022-11-23 00:52:27,16,reinforcement_learning,8
620,T620,Tess,2022-02-08 22:45:34,5,clustering,8
621,T621,Florrie,2022-03-23 01:53:34,37,SVM,5
622,T622,Audrey,2022-07-08 23:22:34,90,classfication,5
623,T623,Arthur,2022-09-27 14:41:04,69,reinforcement_learning,6
624,T624,Aston,2022-09-24 04:11:00,21,NLP,9
625,T625,Sam,2022-03-18 18:24:01,40,regression,10
626,T626,Byron,2022-06-30 02:33:05,78,reinforcement_learning,5
627,T627,Marcus,2022-06-06 12:32:38,77,regression,9
628,T628,Agata,2022-11-11 04:11:00,56,recognition,10
629,T629,Sydney,2022-01-09 09:08:15,38,SVM,5
630,T630,Blake,2022-07-30 17:16:29,92,computation,8
631,T631,Nicholas,2022-10-07 11:23:58,53,reinforcement_learning,5
632,T632,Stella,2022-02-20 20:15:26,70,CNN,7
633,T633,Briony,2022-11-16 15:30:57,44,clustering,6
634,T634,Blake,2022-03-13 07:26:16,31,classfication,10
635,T635,Lucas,2022-11-10 15:14:01,15,classfication,5
636,T636,Michael,2022-03-10 14:25:40,24,computation,6
637,T637,Honey,2022-06-15 09:44:30,50,reinforcement_learning,8
638,T638,Rosie,2022-12-19 14:03:39,73,NLP,5
639,T639,Aston,2022-11-17 01:06:59,10,clustering,6
640,T640,Julian,2022-06-14 08:43:04,14,computation,5
641,T641,Nicholas,2022-08-13 06:03:10,3,classfication,5
642,T642,Sam,2022-06-14 10:40:54,9,clustering,9
643,T643,Marcus,2022-01-28 10:24:40,41,CNN,9
644,T644,Thomas,2022-04-25 13:19:34,5,CNN,10
645,T645,Chester,2022-03-13 12:08:47,5,computation,9
646,T646,Sofia,2022-02-28 04:52:52,8,clustering,5
647,T647,Julia,2022-05-08 22:17:39,74,SVM,10
648,T648,Edwin,2022-11-04 21:59:41,25,decision_tree,8
649,T649,Nicole,2022-03-07 10:00:39,86,SVM,9
650,T650,Valeria,2022-06-09 08:19:51,3,regression,9
651,T651,Stuart,2022-01-05 11:24:57,52,SVM,6
652,T652,Kellan,2022-03-02 12:04:29,83,decision_tree,9
653,T653,Kelsey,2022-11-18 06:05:29,98,reinforcement_learning,5
654,T654,Leonardo,2022-03-10 08:23:57,79,CNN,7
655,T655,Richard,2022-01-05 23:04:32,93,classfication,8
656,T656,Sienna,2022-02-09 08:06:21,17,regression,5
657,T657,Sydney,2022-05-22 14:12:09,58,computation,9
658,T658,Alfred,2022-10-05 21:30:25,8,clustering,10
659,T659,Jasmine,2022-04-09 15:00:34,96,classfication,7
660,T660,Rosie,2022-11-06 01:38:13,94,CNN,8
661,T661,Sam,2022-03-02 12:28:38,64,clustering,8
662,T662,Walter,2022-11-26 12:03:09,71,reinforcement_learning,7
663,T663,Kristian,2022-03-19 20:57:01,100,regression,5
664,T664,Sabrina,2022-06-01 15:52:11,52,classfication,6
665,T665,Agata,2022-02-27 12:20:36,97,clustering,8
666,T666,Sarah,2022-12-02 03:31:32,72,computation,7
667,T667,Lucia,2022-09-08 16:22:40,86,SVM,5
668,T668,Jacob,2022-07-25 20:35:59,88,NLP,6
669,T669,Walter,2022-11-26 23:16:30,68,clustering,8
670,T670,Myra,2022-03-19 00:23:44,6,computation,6
671,T671,John,2022-11-25 10:39:09,46,computation,9
672,T672,Alexander,2022-04-28 06:52:28,80,decision_tree,6
673,T673,Valeria,2022-11-30 06:49:28,47,NLP,9
674,T674,Daryl,2022-07-25 12:05:49,39,reinforcement_learning,10
675,T675,Adele,2022-03-02 03:48:08,69,clustering,6
676,T676,Abigail,2022-08-02 19:58:10,48,CNN,10
677,T677,Carl,2022-10-18 20:08:11,64,classfication,5
678,T678,Abraham,2022-02-26 14:59:48,64,recognition,10
679,T679,Rosie,2022-05-07 02:29:24,95,decision_tree,6
680,T680,Hailey,2022-10-24 00:04:54,40,reinforcement_learning,5
681,T681,Edgar,2022-11-18 06:47:11,13,classfication,7
682,T682,Vivian,2022-09-19 11:02:43,63,CNN,9
683,T683,Darcy,2022-08-04 03:02:05,45,classfication,5
684,T684,Jordan,2022-08-05 10:57:09,23,reinforcement_learning,10
685,T685,Nicole,2022-12-18 11:44:06,66,computation,5
686,T686,Walter,2022-06-26 05:14:40,89,computation,5
687,T687,Hailey,2022-08-15 21:55:24,88,computation,9
688,T688,Alfred,2022-09-20 22:55:58,3,SVM,7
689,T689,Walter,2022-11-15 20:05:22,64,classfication,8
690,T690,Chloe,2022-01-21 01:51:50,49,computation,7
691,T691,Tyler,2022-11-21 05:15:11,26,NLP,8
692,T692,Carl,2022-12-16 12:30:12,36,classfication,10
693,T693,Lucy,2022-11-07 16:21:52,87,SVM,6
694,T694,Camila,2022-10-04 00:05:22,66,clustering,7
695,T695,Jacob,2022-08-30 20:11:00,44,classfication,9
696,T696,Edwin,2022-04-02 05:39:00,13,SVM,7
697,T697,Mary,2022-01-22 12:26:36,4,SVM,8
698,T698,Sam,2022-02-15 08:35:18,10,decision_tree,10
699,T699,Rafael,2022-10-06 20:23:06,61,recognition,9
700,T700,Thomas,2022-11-16 16:40:24,16,regression,6
701,T701,Harold,2022-01-19 07:59:24,61,recognition,8
702,T702,Aston,2022-12-12 10:25:51,44,recognition,9
703,T703,Robert,2022-06-15 11:29:43,100,regression,7
704,T704,Alissa,2022-12-01 10:51:05,90,SVM,7
705,T705,Maya,2022-12-08 12:07:48,56,regression,7
706,T706,Myra,2022-03-30 06:36:42,86,computation,5
707,T707,Valeria,2022-01-31 02:23:24,49,decision_tree,8
708,T708,Paul,2022-05-27 19:42:36,75,reinforcement_learning,6
709,T709,Darcy,2022-07-01 23:36:44,34,SVM,8
710,T710,Hailey,2022-05-30 04:02:01,11,computation,8
711,T711,Arthur,2022-09-15 19:33:51,91,CNN,10
712,T712,Jenna,2022-05-23 11:54:29,100,decision_tree,8
713,T713,Arthur,2022-10-04 06:15:42,17,regression,7
714,T714,Aston,2022-01-19 05:30:47,77,clustering,5
715,T715,Savana,2022-07-18 22:42:28,76,classfication,7
716,T716,Nicole,2022-01-19 22:09:57,30,clustering,9
717,T717,Vivian,2022-12-24 12:48:17,13,classfication,6
718,T718,James,2022-04-17 06:15:43,18,NLP,6
719,T719,Alina,2022-09-04 02:16:18,86,reinforcement_learning,8
720,T720,Kellan,2022-01-20 20:25:54,92,CNN,6
721,T721,Kellan,2022-09-28 09:59:30,87,CNN,10
722,T722,Rafael,2022-11-06 18:42:19,62,recognition,7
723,T723,Eleanor,2022-03-21 14:52:24,44,recognition,10
724,T724,Thomas,2022-06-25 13:46:00,14,recognition,10
725,T725,Florrie,2022-01-03 06:41:24,58,recognition,6
726,T726,Alexander,2022-09-23 13:08:33,47,computation,5
727,T727,Agata,2022-06-20 16:05:42,71,classfication,5
728,T728,Agata,2022-01-19 03:12:09,89,clustering,5
729,T729,Byron,2022-05-09 05:22:58,77,SVM,8
730,T730,Carlos,2022-12-10 19:32:48,24,clustering,7
731,T731,Alexia,2022-07-28 08:38:11,49,reinforcement_learning,5
732,T732,Elian,2022-03-17 23:51:51,25,SVM,8
733,T733,Vivian,2022-07-13 12:29:10,15,NLP,5
734,T734,Dainton,2022-02-19 04:58:13,20,NLP,9
735,T735,Arthur,2022-05-11 03:49:43,47,regression,6
736,T736,Arianna,2022-02-06 22:14:27,46,regression,5
737,T737,Kelsey,2022-04-13 14:12:13,25,recognition,8
738,T738,Arthur,2022-04-29 11:39:49,94,decision_tree,7
739,T739,Lucia,2022-03-17 16:06:08,91,NLP,7
740,T740,Alexander,2022-01-26 06:38:34,100,SVM,10
741,T741,Natalie,2022-03-11 22:53:29,93,NLP,5
742,T742,Madaline,2022-06-30 10:42:38,44,NLP,8
743,T743,Arianna,2022-02-17 09:25:13,35,reinforcement_learning,6
744,T744,Maddie,2022-05-25 10:28:42,72,computation,8
745,T745,Stuart,2022-07-27 08:10:52,69,recognition,5
746,T746,Julia,2022-02-17 19:43:55,52,NLP,5
747,T747,Hailey,2022-10-01 00:03:41,53,decision_tree,10
748,T748,Penelope,2022-07-23 04:34:17,34,CNN,10
749,T749,James,2022-11-04 14:38:12,77,recognition,9
750,T750,Stuart,2022-01-04 23:40:41,65,classfication,8
751,T751,Alen,2022-06-07 17:26:31,15,classfication,6
752,T752,Thomas,2022-10-22 21:48:45,78,clustering,9
753,T753,Rosie,2022-03-03 02:48:10,36,reinforcement_learning,9
754,T754,Jacob,2022-09-23 10:33:11,4,clustering,7
755,T755,Violet,2022-05-21 15:12:05,49,reinforcement_learning,10
756,T756,Sienna,2022-05-28 12:52:29,97,SVM,7
757,T757,Vivian,2022-07-05 11:08:00,24,classfication,10
758,T758,Alexia,2022-04-30 08:12:42,98,SVM,6
759,T759,Sabrina,2022-05-09 10:31:27,16,regression,9
760,T760,Mary,2022-05-29 02:33:50,13,computation,8
761,T761,Darcy,2022-11-28 14:09:23,71,computation,9
762,T762,Oliver,2022-11-12 15:48:56,75,decision_tree,5
763,T763,Darcy,2022-04-22 00:55:42,52,NLP,9
764,T764,Daryl,2022-12-06 18:01:24,43,decision_tree,9
765,T765,Madaline,2022-07-13 20:24:21,62,reinforcement_learning,6
766,T766,Luke,2022-10-29 14:54:16,51,recognition,10
767,T767,Michael,2022-04-21 13:44:48,66,clustering,6
768,T768,Chloe,2022-04-25 08:49:33,18,clustering,5
769,T769,Rosie,2022-06-30 12:43:52,64,reinforcement_learning,8
770,T770,James,2022-06-02 12:02:20,5,classfication,5
771,T771,Alen,2022-09-10 21:29:17,54,clustering,7
772,T772,Sam,2022-03-28 17:22:45,86,reinforcement_learning,5
773,T773,Savana,2022-05-26 00:33:31,82,classfication,9
774,T774,Florrie,2022-03-29 07:01:22,46,CNN,5
775,T775,Darcy,2022-06-20 05:41:41,58,reinforcement_learning,5
776,T776,Henry,2022-08-13 02:31:19,70,recognition,9
777,T777,Camila,2022-02-06 19:24:49,84,SVM,5
778,T778,Alfred,2022-12-22 12:34:20,56,classfication,6
779,T779,Lucas,2022-09-04 10:05:32,66,decision_tree,6
780,T780,Kellan,2022-02-01 17:57:50,3,recognition,5
781,T781,Rosie,2022-03-09 00:39:27,12,recognition,5
782,T782,Maya,2022-05-01 23:35:59,18,SVM,5
783,T783,Kate,2022-09-18 18:00:01,37,computation,7
784,T784,Charlie,2022-12-13 21:14:56,21,computation,5
785,T785,Natalie,2022-03-18 10:52:47,31,decision_tree,9
786,T786,Sophia,2022-03-05 04:45:17,48,classfication,5
787,T787,Henry,2022-08-01 03:36:03,13,SVM,5
788,T788,Marcus,2022-09-01 15:55:05,12,NLP,9
789,T789,Dexter,2022-12-05 07:32:55,49,computation,10
790,T790,Paul,2022-08-11 18:03:54,73,reinforcement_learning,7
791,T791,Alina,2022-11-11 12:54:57,92,recognition,9
792,T792,Penelope,2022-03-01 02:09:48,63,recognition,6
793,T793,Garry,2022-06-04 07:35:31,83,reinforcement_learning,10
794,T794,Eddy,2022-09-04 07:57:02,52,SVM,8
795,T795,Alexander,2022-03-22 12:41:33,36,recognition,6
796,T796,Honey,2022-12-11 23:55:56,17,recognition,7
797,T797,Kelvin,2022-10-23 14:00:12,68,NLP,7
798,T798,Eleanor,2022-07-30 14:47:56,10,SVM,8
799,T799,Eric,2022-02-11 21:39:32,90,computation,9
800,T800,Valeria,2022-06-30 17:52:20,27,regression,10
801,T801,Paul,2022-12-09 20:29:13,99,regression,6
802,T802,Eleanor,2022-10-27 13:19:59,90,SVM,9
803,T803,Chester,2022-02-21 14:50:25,84,recognition,8
804,T804,Rafael,2022-12-30 16:11:51,37,regression,5
805,T805,Myra,2022-10-29 19:38:14,99,decision_tree,6
806,T806,Audrey,2022-09-05 15:57:41,60,recognition,7
807,T807,Lucas,2022-05-22 04:12:56,93,regression,8
808,T808,Alan,2022-10-09 05:48:10,60,classfication,8
809,T809,Alford,2022-08-25 13:31:23,59,regression,5
810,T810,Alberta,2022-10-24 16:47:06,82,clustering,5
811,T811,Arthur,2022-06-20 22:15:21,51,reinforcement_learning,10
812,T812,Edward,2022-06-14 20:28:38,67,clustering,6
813,T813,Briony,2022-09-09 05:39:50,18,recognition,9
814,T814,David,2022-07-24 21:27:40,74,SVM,9
815,T815,Aston,2022-01-20 07:01:11,14,decision_tree,9
816,T816,Rosie,2022-10-18 06:42:06,9,clustering,7
817,T817,Tyler,2022-01-04 19:24:22,56,recognition,10
818,T818,Alfred,2022-12-06 15:54:30,98,reinforcement_learning,10
819,T819,Tyler,2022-09-18 10:40:33,15,SVM,7
820,T820,Alfred,2022-01-17 11:24:44,72,recognition,8
821,T821,Valeria,2022-07-21 04:07:37,64,reinforcement_learning,9
822,T822,Lucas,2022-10-01 11:27:55,62,clustering,9
823,T823,Jordan,2022-05-15 14:49:41,20,computation,10
824,T824,Edwin,2022-07-27 22:18:54,13,CNN,9
825,T825,Sarah,2022-10-17 02:55:52,9,classfication,6
826,T826,Valeria,2022-05-13 04:04:15,43,reinforcement_learning,5
827,T827,Jordan,2022-11-01 23:03:07,18,computation,6
828,T828,Camila,2022-11-24 18:42:05,80,decision_tree,9
829,T829,Nicholas,2022-01-20 03:09:52,32,regression,5
830,T830,Darcy,2022-11-07 16:22:05,20,NLP,7
831,T831,Audrey,2022-11-01 01:24:46,34,recognition,10
832,T832,Sophia,2022-12-20 02:46:14,89,regression,10
833,T833,Lucia,2022-05-16 21:11:47,50,NLP,9
834,T834,Rafael,2022-06-13 04:58:05,35,recognition,8
835,T835,Sam,2022-06-12 00:49:37,38,NLP,9
836,T836,Rafael,2022-03-19 03:26:34,80,SVM,10
837,T837,Evelyn,2022-02-11 15:09:20,37,reinforcement_learning,6
838,T838,Alen,2022-11-27 19:09:29,83,recognition,10
839,T839,Blake,2022-12-21 13:07:02,48,recognition,5
840,T840,Eleanor,2022-03-05 08:58:28,20,decision_tree,5
841,T841,Lucas,2022-08-27 19:56:07,49,regression,6
842,T842,Oliver,2022-07-23 10:47:02,21,regression,9
843,T843,Michelle,2022-10-30 17:13:51,33,regression,10
844,T844,Alen,2022-03-19 09:47:25,68,CNN,7
845,T845,Caroline,2022-04-13 14:03:24,24,reinforcement_learning,9
846,T846,Deanna,2022-03-16 20:49:16,87,reinforcement_learning,5
847,T847,Rafael,2022-07-31 23:42:05,18,computation,6
848,T848,Maddie,2022-11-29 14:50:37,68,classfication,9
849,T849,Arthur,2022-07-14 21:20:20,8,clustering,6
850,T850,Walter,2022-01-31 21:09:06,10,recognition,9
851,T851,Kellan,2022-02-24 03:06:21,41,SVM,5
852,T852,Elise,2022-10-23 08:56:09,45,classfication,7
853,T853,Natalie,2022-07-04 08:53:57,47,reinforcement_learning,9
854,T854,Rosie,2022-03-19 07:48:03,22,clustering,5
